stock_id,出表日期,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址
2701,109/10/25,萬華企業股份有限公司,萬企,－ ,觀光事業,台北市峨嵋街52號,15415013,蔡茂昌,吳雅珍,蔡茂昌,董事長,黃世宇,(02)2375-3211,19580226,19650322,新台幣                 10.0000元,4499678380,0,0,2,本公司股務科,(02)2381-3737,台北市中華路一段41號11樓,勤業眾信聯合會計師事務所,鄭旭然,陳麗琦,WANHWA,"52 O MEI STREETTAIPEI,TAIWAN,R.O.C",(02)23315386,wanhwa.ltd@msa.hinet.net,www.wanhwa.com.tw
2702,109/10/25,華園飯店股份有限公司,華園,－ ,觀光事業,高雄市前金區六合二路279號,75560601,陳海尼,陳海尼,涂慶昇,稽核主管,余素玲,07-2410123,19590729,19650214,新台幣                 10.0000元,1104855380,0,0,1,國票綜合證券股份有限公司,02-25936666,10369台北市大同區重慶北路三段199號4樓,資誠聯合會計師事務所,吳建志,王國華,HG,NO 279 LIU-HO 2ND ROADKAOHSIUNG TAIWAN REPUBLIC OF CHINA,07-2512000,hotelhg@ms11.hinet.net,www.hotelhg.com.tw
2704,109/10/25,國賓大飯店股份有限公司,國賓,－ ,觀光事業,台北市中山北路二段63號,11636802,許育瑞,謝漢章,謝漢章,總經理,何仲仁,(02)2551-1111,19621201,19821110,新台幣                 10.0000元,3669233430,0,0,1,本公司股務組,(02)2100-2100,台北市中山北路二段65巷9號4樓,安永聯合會計師事務所,黃建澤,傅文芳,AMBH,"63 Chung Shan North Road Section 2,Taipei,Taiwan,R.O.C.",(02)2523-3358,stock@mstp.ambhotel.com.tw,www.ambassador-hotels.com
2705,109/10/25,六福開發股份有限公司,六福,－ ,觀光事業,新竹縣關西鎮仁安里拱子溝六十號,11081274,莊豐如,莊豐如,莊豐如,董事長兼總經理,盧贊宇,03-547-5665,19680127,19881224,新台幣                 10.0000元,1865366300,0,0,1,台新國際商業銀行股務代理部,02-2504-8125,台北市中山區建國北路一段96號地下一樓,安永聯合聯合會計師事務所,洪茂益,鄭清標,LEOFOO,"NO. 60, Gungtzgou, Renan Li,Guanshi Jen, Hsinchu County, Taiwan",03-547-5366,IR.leofoo@leofoo.com.tw,http://www.leofoo.com.tw
2706,109/10/25,第一華僑大飯店股份有限公司,第一店,－ ,觀光事業,台北市南京東路二段六十三號,11587957,顧安生,徐小華,顧安生,董事長,林秀美,25418234,19680927,19910625,新台幣                 10.0000元,4999983460,0,0,2,第一華僑大飯店(股)股務課,23753211,北市中華路1段41號11樓,勤業眾信聯合會計師事務所,陳盈州,林旺生,FIRST HOTEL,"63 NANKING EAST RD. SEC. 2TAIPEI,TAIWAN",25812411,firsthotel@aptg.net,twfirsthotel.com.tw
2707,109/10/25,晶華國際酒店股份有限公司,晶華,－ ,觀光事業,台北市中山北路2段39巷3號1-20樓,4268726,潘思亮,吳偉正,林明月,集團財務長,曹建南,(02)2523-8000,19760707,19980309,新台幣                 10.0000元,1274019720,0,0,1,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,王照明,賴宗羲,GFRT,"1-20F,3,Lane39,Chung Shan N. Rd. SEC.2,Taipei,Taiwan,R.O.C.",(02)2571-0807,joan.lien@regenttaiwan.com,https://www.silkshotelgroup.com/tw/
2712,109/10/25,遠雄悅來大飯店股份有限公司,遠雄來,－ ,觀光事業,974花蓮縣壽豐鄉鹽寮村山嶺18號,23986016,武祥生,劉惠美代理,劉惠美,代理總經理,郭宗旻,(03)8123900,19910115,20131203,新台幣                 10.0000元,1050000000,0,0,2,元大證券股份有限公司,(02)25863117,台北市承德路三段210號B1,資誠聯合會計師事務所,蕭春鴛,林瑟凱,FGH,"No.18, Shanling, Yanliau Vil,Shoufeng TownshipHualien County 97449, Taiwan",(03)8123933,IR_HOTEL.hh@farglory-hotel.com.tw,http://www.farglory-hotel.com.tw
2722,109/10/25,夏都國際開發股份有限公司,夏都,－ ,觀光事業,屏東縣恆春鎮網紗里環城北路218巷15號,89434676,陳協同,王慶祺,陳重憲,副董事長,王慶祺,08-8862377,19950927,20120314,新台幣                 10.0000元,1115229610,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號B1樓,勤業眾信會計師事務所,楊朝欽,李季珍,Chateau,"No.15, Ln. 218, Huancheng North Rd., Hengchun TownshipPingtung Hsieng, Taiwan 946, R.O.C.",08-8862482,chateau.stock@ktchateau.com.tw,www.chateau-hotels.com.tw
2723,109/10/25,開曼美食達人股份有限公司,美食-KY,KY 開曼群島                                                    ,觀光事業,台中市南屯區工業23路35號,39682101,吳政學,吳政學,李翰霖,協理,傅柏翔,(04)3503-9090,20080926,20101122,新台幣                 10.0000元,1800000000,0,0,1,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號B1與B2,勤業眾信聯合會計師事務所,呂宜真,陳慧銘,Gourmet,"No. 35, 23rd., Nantun DistrictTaichung City R.O.C.",(04)2350-7570,stock@85cafe.com,http://www.85cafe.com
2727,109/10/25,王品餐飲股份有限公司,王品,－ ,觀光事業,臺中市西區臺灣大道二段218號29樓,84630426,陳正輝,陳正輝,朱文敏,媒體公關室主管,邱建綸,04-23221868,19931207,20120306,新台幣                 10.0000元,769878830,0,0,1,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,池瑞全,郭乃華,WOWPRIME,"29F., No.218, Sec. 2, Taichung Boulevard, West Dist.,Taichung City 403, Taiwan (R.O.C.)",04-23207133,wowprime.stock@wowprime.com,http://www.wowprime.com
2731,109/10/25,雄獅旅行社股份有限公司,雄獅,－ ,觀光事業,台北市內湖區石潭路151號9樓,4655091,王文傑,王文傑,游國珍,總經理,楊文彬,8793-9000,19770609,20130924,新台幣                 10.0000元,700000000,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市許昌街17 號2 樓,勤業眾信聯合會計師事務所,楊清鎮,龔則立,Liontravel,"9F., No.151, Shitan Rd., Neihu Dist.,Taipei,Taiwan",6607-1483,fanglin@liontravel.com,http://www.liontravel.com
2739,109/10/25,寒舍餐旅管理顧問股份有限公司,寒舍,－ ,觀光事業,台北市中正區忠孝東路一段12號,70471881,蔡伯翰,蔡伯翰,閔桂鈴,副總經理,白靖惠,(02)2321-5511,20000117,20160519,新台幣                 10.0000元,1115260000,0,0,1,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市許昌街17號2樓,資誠聯合會計師事務所,賴宗羲,支秉鈞,My Humble House,"No. 12, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist.Taipei City, Taiwan, R.O.C",(02)6633-1500,public@mhh-group.com,http://www.mhh-group.com
2748,109/10/25,雲品國際酒店股份有限公司,雲品,－ ,觀光事業,新北市新莊區五工路66號6樓,54023418,盛治仁,丁原偉,曾景宏,總管理處處長,丁原偉,(02)2998-6788,20121122,20161123,新台幣                 10.0000元,754825500,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路1段83號5樓,勤業眾信聯合會計師事務所,翁雅玲,黃惠敏,FDC,"6F., No.66, Wugong Rd.,Xinzhuang Dist.,NewTaipei City, Taiwan (R.O.C.)",(02)8992-5988,fdc2748@ldchotels.com,http://www.fdc-i.com/
2801,109/10/25,彰化商業銀行股份有限公司,彰銀,－ ,金融保險業,臺中市自由路二段三八號,51811609,凌忠嫄,黃瑞沐,陳斌,副總經理,鄭長華,02-25362951,19500701,19620215,新台幣                 10.0000元,103847236060,0,0,1,兆豐證券股務代理部,02-33930898,臺北市忠孝東路二段95號,勤業眾信聯合會計師事務所,吳美慧,李東峰,CHANG HWA BANK,"38,Tsu Yu Rd .,Sec.2Taichung,Taiwan,R.O.C.",02-25628443,chbgss@chb.com.tw,www.bankchb.com
2809,109/10/25,京城商業銀行股份有限公司,京城銀,－ ,金融保險業,台南市西門路一段506號,68921101,戴誠志,張日政,尤其偉,副總經理,洪振凱,06-2139171,19510711,19830720,新台幣                 10.0000元,11212342650,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,黃世杰,張正道,KTB,"506,Sec.1,Shi-Men RoadTainan,Taiwan,R.O.C.",06-2130895,csr@mail.ktb.com.tw,www.ktb.com.tw
2812,109/10/25,台中商業銀行股份有限公司,台中銀,－ ,金融保險業,台中市民權路87號,51816908,王貴鋒,賈德威,林開域,副總經理,劉國俊,04-22236021,19530826,19840515,新台幣                 10.0000元,39016943130,0,0,1,本公司股務科,02-23957388,100台北市中正區新生南路一段50號11樓,勤業眾信聯合會計師事務所,徐文亞,賴冠仲,T.C.C.B.,"No.87, Mincyuan Rd., West District, Taichung City 40341, Taiwan (R.O.C.)taichung TAIWAN",04-22270138,service@ms2.tcbbank.com.tw,http://www.tcbbank.com.tw
2816,109/10/25,旺旺友聯產物保險股份有限公司,旺旺保,－ ,金融保險業,台北巿大安區忠孝東路四段219號12樓,3110001,洪吉雄,劉自明,潘少昀,副總經理,陳泰龍,2776-5567,19630219,19920505,新台幣                 10.0000元,2236080000,0,0,1,國票綜合證券(股)公司股務代理部,2593-6666,台北市大同區重慶北路3段199號4F,安侯建業聯合會計師事務所,李逢暉,鍾丹丹,UNION INS.,"12TH FLOOR. 219, SEC. 4, CHUNG-HSIAO E. ROAD,TAIPEI,TAIWAN.",27118610,Amelia.Kuo@wwunion.com,http://www.wwunion.com/
2820,109/10/25,中華票券金融股份有限公司,華票,－ ,金融保險業,台北市內湖區堤頂大道二段99號4樓,12198359,吳正慶,魏政祥,涂國城,副總經理,余厚生協理,(02)2799-1177,19781201,19941026,新台幣                 10.0000元,13429600000,0,0,2,中國信託商業銀行,(02)6636-5566,台北市重慶南路1段83號5樓,勤業眾信會計師事務所,陳盈州,林旺生,CBF,"4F., No.99, Sec. 2, Tiding Blvd., Neihu Dist., Taipei City 114, TaiwanTaipei,Taiwan,R.O.C.",(02)2659-2919,service@cbf.com.tw,http://www.cbf.com.tw
2823,109/10/25,中國人壽保險股份有限公司,中壽,－ ,金融保險業,台北市敦化北路122號5樓,3434016,郭瑜玲,黃淑芬,黃淑芬,總經理,許東敏/蔡靜如,02-27196678,19630425,19950208,新台幣                 10.0000元,44635823040,0,0,2,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,傅文芳,張正道,CHINA LIFE,"5F., No.122, Dunhua North RoadTaipei City, Taiwan, R.O.C.",02-27136542,gadept@chinalife.com.tw,http://www.chinalife.com.tw
2832,109/10/25,台灣產物保險股份有限公司,台產,－ ,金融保險業,臺北市館前路49號8樓,3557115,李泰宏,宋道平,黃志傑,資深協理,侯文賓,(02)23821666,19480312,19970930,新台幣                 10.0000元,3622004000,0,0,2,國票綜合證券股份有限公司,(02)25936666,台北市大同區重慶北路三段199號4樓,勤業眾信聯合會計師事務所,林旺生,徐文亞,TFMI,8F 49 Kuan Chien RoadTaipei Taiwan,(02)23882555,finance@mail.tfmi.com.tw,https://www.tfmi.com.tw
2834,109/10/25,臺灣中小企業銀行股份有限公司,臺企銀,－ ,金融保險業,台北市塔城街三十號,3793407,黃博怡,張志堅,張佑銘,副總經理,林昌育,(02)25597171,19500923,19980103,新台幣                 10.0000元,74885834570,439330543,0,1,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,鍾丹丹,陳俊光,TBB,"No.30 Ta Cheng St.Taipei, Taiwan, R.O.C.",(02)25506073,TBB@mail.tbb.com.tw,http://www.tbb.com.tw
2836,109/10/25,高雄銀行股份有限公司,高雄銀,－ ,金融保險業,高雄市左營區博愛二路168號,79854797,董瑞斌,陳長義,徐翠梅,副總經理,陳美伶,(07)557-0535,19820113,19980518,新台幣                 10.0000元,10809164860,0,0,2,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號B1,國富浩華聯合會計師事務所,謝仁耀,蘇炳章,B.O.K,"168 Po Ai 2nd Road, Tsoying DistrictKaohsiung, Taiwan",(07)558-0529,0691@mail.bok.com.tw,www.bok.com.tw/
2838,109/10/25,聯邦商業銀行股份有限公司,聯邦銀,－ ,金融保險業,台北市松山區民生東路三段109號1、2樓,86380802,李憲章,林鴻聯,涂洪茂,副總經理,楊巨昌,(02)2718-0001,19911231,19980629,新台幣                 10.0000元,32933688060,0,200000000,1,元富證券股份有限公司,(02)2768-6668,臺北市光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,黃瑞展,楊承修,UBOT,"1F.2F., No.109, Sec. 3, Minsheng E. Rd., Songshan DistrictTaipei City, Taiwan, R.O.C.",(02)2545-5169,103 0199@ubot.com.tw,www.ubot.com.tw
2841,109/10/25,台灣土地開發股份有限公司,台開,－ ,建材營造,台北市衡陽路51號14樓之1,3701104,邱復生,邱復生,羅濟淇,副總經理,陳婉玲,02-2331-1234,19640630,19990108,新台幣                 10.0000元,7609436000,0,0,1,永豐金證券股份有限公司,2381-6288,臺北市中正區博愛路17號3樓,資誠聯合會計師事務所,陳晉昌,張淑瓊,TLDC,"14F-1, No.51, HENGYANG  RD.,   TAIPEI  CITY  , TAIWANTaipei City,R.O.C.",02-23716037,service@tldc.com.tw,http://www.tldc.com.tw
2845,109/10/25,遠東國際商業銀行股份有限公司,遠東銀,－ ,金融保險業,"台北市敦化南路二段207號26, 27樓",86517096,侯金英,周添財,林建忠,執行副總經理,周心華,(02)2378-6868,19920111,19981127,新台幣                 10.0000元,34481044410,0,0,1,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,陳俊宏,陳盈州,FEIB,"26, 27/F, No. 207 Tun Hwa S. Road, Sec. 2Taipei, Taiwan, R.O.C",(02)2376-5691,service@feib.com.tw,http://www.feib.com.tw
2849,109/10/25,安泰商業銀行股份有限公司,安泰銀,－ ,金融保險業,臺北市信義區信義路五段7號16樓、40樓及41樓,86928561,丁予康,丁予康,張人偉,副總經理,蔡昱祺,81012277,19930114,19990927,新台幣                 10.0000元,19579100500,1063113402,0,2,群益金鼎證券股份有限公司,(02)27035000,台北市大安區敦化南路二段九十七號地下二樓,安侯建業聯合會計師事務所,鍾丹丹,陳富仁,EnTie Bank,"40F, Taipei 101 Tower ,7, Sec.5, Xin Yi Rd.,Taipei 110, Taiwan, R.O.C.Taipei,Taiwan,R.O.C",81016204,ir@entiebank.com.tw,http://www.entiebank.com.tw
2850,109/10/25,新光產物保險股份有限公司,新產,－ ,金融保險業,台北市建國北路二段十三號十一樓,3458403,吳昕紘,何英蘭,黃植原,資深副總,葉日進,(02)2507-5335,19630426,20000522,新台幣                 10.0000元,3159633000,0,0,2,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號B1,安永聯合會計師事務所,傅文芳,張正道,SK Insurance,"5-12F, NO.13, Chienkuo N.Rd., Sec.2Taipei 104, Taiwan, R.O.C.",(02)2509-5634,stock@skinsurance.com.tw,www.skinsurance.com.tw
2851,109/10/25,中央再保險股份有限公司,中再保,－ ,金融保險業,台北市南京東路二段53號12樓,11081991,楊誠對,鄭靜芬,鄭靜芬,總經理,張允寧,02-25115211,19680612,20000706,新台幣                 10.0000元,5903887500,0,0,2,本公司股務,2500-1668,台北市民生東路二段166號二樓,資誠聯合會計師事務所,陳賢儀,李秀玲,Central Re,"12F.,53 Nanking East Road, Section 2,Taipei,Taiwan, R.O.C.",25235350,centralre@centralre.com,http://www.centralre.com
2852,109/10/25,第一產物保險股份有限公司,第一保,－ ,金融保險業,台北市中正區忠孝東路一段五十四號,3359109,李正漢,呂秋敏,胡全緯,經理,蕭斐芬,23913271,19620904,20001128,新台幣                 10.0000元,3011637840,0,0,2,華南永昌綜合證券股份有限公司,27186425,台北市松山區民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,黃海悅,廖婉怡,FIRST INS,"54,Chung Hsiao East Road,Sec.1Taipei,Taiwan,R.O.C",23412864,corpgov@firstins.com.tw,http//www.firstins.com.tw
2855,109/10/25,統一綜合證券股份有限公司,統一證,－ ,金融保險業,台北市東興路8號1樓,23218183,林寬成,蔡森部,安芝立,財務部副總,陳乃真,2747-8266,19881217,20020916,新台幣                 10.0000元,13998378290,0,0,1,統一綜合證券(股)公司股務代理部,2746-3797,台北市東興路8號B1,資誠聯合會計師事務所,林瑟凱,羅蕉森,PSC,"1F, No. 8, Dongxing Rd.Taipei 105, Taiwan, ROC",2746-3737,investor@uni-psg.com,www.uni-psg.com
2867,109/10/25,三商美邦人壽保險股份有限公司,三商壽,－ ,金融保險業,臺北市信義路五段150巷2號6樓,84443471,陳翔玠,張鎮坤,陳宏昇,資深副總經理/財務長,方曙明,(02)23455511,19930612,20121218,新台幣                 10.0000元,23719714710,0,0,2,宏遠證券股份有限公司,(02)23268818,台北市信義路四段236號3樓,安侯建業聯合會計師事務所,周寶蓮,謝秋華,Mercuries Life,"6F , 2, LANE 150, SEC. 5, SIN-YI RD.,　　TAIPEI, TAIWAN, R.O.C.",(02)27207438,ir@ mail.mli.com.tw,www.mli.com.tw　　
2880,109/10/25,華南金融控股股份有限公司,華南金,－ ,金融保險業,台北市信義區松仁路123號,70826764,張雲鵬,羅寶珠,張炳輝,副總經理,邱美卿,23713111,20011219,20011219,新台幣                 10.0000元,128547788100,0,0,1,華南永昌綜合證券股份有限公司,27186425,台北市民生東路4段54號四樓,勤業眾信聯合會計師事務所,賴冠仲,張鼎聲,HNFHC,"No. 123, Songren Rd. Xinyi Dist, Taipei City 110, Taiwan (R.O.C)Taipei Taiwan",87291943,public@hnfhc.com.tw,www.hnfhc.com.tw
2881,109/10/25,富邦金融控股股份有限公司,富邦金,－ ,金融保險業,台北市建國南路一段237號,3374805,蔡明興,韓蔚廷,韓蔚廷,總經理,王瑋,6636-6636,20011219,20011219,新台幣                 10.0000元,115002639950,0,1266660000,1,富邦綜合證券(股)公司股務代理部,2361-1300,台北市100中正區許昌街十七號二樓,安侯建業聯合會計師事務所,鍾丹丹,于紀隆,Fubon Financial,"No. 237, Section 1, Jianguo South RoadTaipei Taiwan",6636-0111,pr@fubon.com,www.fubon.com
2882,109/10/25,國泰金融控股股份有限公司,國泰金,－ ,金融保險業,台北市仁愛路四段296號,70827406,蔡宏圖,李長庚,鄧崇儀,資深副總經理,陳晏如、孫至德,27087698,20011231,20011231,新台幣                 10.0000元,147025101280,0,1533300000,1,國泰金控行政管理部股務科,27087698#9,台北市仁愛路四段296號,勤業眾信聯合會計師事務所,郭政弘,陳麗琦,CATHAY HOLDINGS,"296,Ren-Ai Road, Sec. 4Taipei,106 Taiwan, R.O.C",23252488,services@cathayholdings.com.tw,www.cathayholdings.com
