公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市/櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,交易市場
2704,國賓大飯店股份有限公司,國賓,觀光事業,－,台北市中山北路二段63號,11636802,許育瑞,謝漢章,林興國,首席顧問,李元琦,(02)2551-1111,51/12/01,71/11/10,新台幣 10.0000元,3669233430,366923343,0,0,合併,每年,股東會,本公司股務組,(02)2100-2100,台北市中山北路二段65巷9號4樓,安永聯合會計師事務所,黃建澤,傅文芳,AMBH,"63 Chung Shan North Road Section 2,Taipei,Taiwan,R.O.C.",(02)2523-3358,stock@mstp.ambhotel.com.tw,www.ambassador-hotels.com,何仲仁,資深協理,(02)21002100#2862,jerry.ho@ambassador-hotels.com,http://investor.ambassador-hotels.com/stakeholder.htm,上市
2705,六福開發股份有限公司,六福,觀光事業,－,新竹縣關西鎮仁安里拱子溝六十號,11081274,莊豐如,莊豐如,盧贊宇,協理,謝禕璠,03-547-5665,57/01/27,77/12/24,新台幣 10.0000元,1913128300,191312830,4776200,0,合併,每年,股東會,台新國際商業銀行股務代理部,02-2504-8125,台北市中山區建國北路一段96號地下一樓,安永聯合聯合會計師事務所,洪茂益,鄭清標,LEOFOO,"NO. 60, Gungtzgou, Renan Li,Guanshi Jen, Hsinchu County, Taiwan",03-547-5366,IR.leofoo@leofoo.com.tw,http://www.leofoo.com.tw,盧贊宇,集團會計協理,03-547-5665,IR.leofoo@leofoo.com.tw,http://www.leofoo.com.tw,上市
2706,第一華僑大飯店股份有限公司,第一店,觀光事業,－,台北市南京東路二段六十三號,11587957,顧安生,徐小華,顧安生,董事長,林秀美,25418234,57/09/27,80/06/25,新台幣 10.0000元,4999983460,499998346,0,0,個別,每年,股東會,第一華僑大飯店(股)股務課,23753211,北市中華路1段41號11樓,勤業眾信聯合會計師事務所,陳盈州,林旺生,FIRST HOTEL,"63 NANKING EAST RD. SEC. 2TAIPEI,TAIWAN",25812411,firsthotel@aptg.net,twfirsthotel.com.tw,林秀美,副總經理,0225418234,firsthotel@aptg.net,http://twfirsthotel.com.tw/relation.html,上市
2707,晶華國際酒店股份有限公司,晶華,觀光事業,－,台北市中山北路2段39巷3號1-20樓,4268726,潘思亮,吳偉正,林明月,集團財務長,曹建南,(02)2523-8000,65/07/07,87/03/09,新台幣 10.0000元,1274019720,127401972,0,0,合併,每季,董事會,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,賴宗羲,王照明,GFRT,"1-20F,3,Lane39,Chung Shan N. Rd. SEC.2,Taipei,Taiwan,R.O.C.",(02)2571-0807,joan.lien@regenttaiwan.com,https://www.silkshotelgroup.com/tw/,連美芳,股務主任,2522-8357,joan.lien@regenttaiwan.com,https://www.silkshotelgroup.com/tw/relationship,上市
2712,遠雄悅來大飯店股份有限公司,遠雄來,觀光事業,－,974花蓮縣壽豐鄉鹽寮村山嶺18號,23986016,武祥生,劉惠美,劉惠美,總經理,郭宗旻,(03)8123900,80/01/15,102/12/03,新台幣 10.0000元,1050000000,105000000,0,0,個別,每年,股東會,元大證券股份有限公司,(02)25863117,台北市承德路三段210號B1,資誠聯合會計師事務所,蕭春鴛,林瑟凱,FGH,"No.18, Shanling, Yanliau Vil,Shoufeng TownshipHualien County 97449, Taiwan",(03)8123933,IR_HOTEL.hh@farglory-hotel.com.tw,http://www.farglory-hotel.com.tw,余岳隆,財務室經理,(03)8123900#8350,04566.hh@farglory-hotel.com.tw,http://www.farglory-hotel.com.tw/Invest/Stakeholder/StakeholderOnePageOne/,上市
2722,夏都國際開發股份有限公司,夏都,觀光事業,－,屏東縣恆春鎮網紗里環城北路218巷15號,89434676,陳協同,王慶祺,陳重憲,副董事長,王慶祺,08-8862377,84/09/27,101/03/14,新台幣 10.0000元,1115229610,111522961,0,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號B1樓,勤業眾信會計師事務所,楊朝欽,李季珍,Chateau,"No.15, Ln. 218, Huancheng North Rd., Hengchun TownshipPingtung Hsieng, Taiwan 946, R.O.C.",08-8862482,chateau.stock@ktchateau.com.tw,www.chateau-hotels.com.tw,張曉雯,財務長,06-2918188,chateau.stock@ktchateau.com.tw,www.chateau-hotels.com.tw/sustainability/index.php?index_id=30,上市
2723,開曼美食達人股份有限公司,美食-KY,觀光事業,KY 開曼群島,台中市南屯區工業23路35號,39682101,吳政學,吳政學,李翰霖,協理,傅柏翔,(04)3503-9090,97/09/26,99/11/22,新台幣 10.0000元,1800000000,180000000,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號B1與B2,勤業眾信聯合會計師事務所,呂宜真,陳慧銘,Gourmet,"No. 35, 23rd., Nantun DistrictTaichung City R.O.C.",(04)2350-7570,stock@85cafe.com,http://www.85cafe.com,李翰霖,協理,(02)2657-6685,stock@85cafe.com,http://www.85cafe.com,上市
2727,王品餐飲股份有限公司,王品,觀光事業,－,臺中市西區臺灣大道二段218號29樓,84630426,陳正輝,陳正輝,朱文敏,媒體公關室主管,邱建綸,04-23221868,82/12/07,101/03/06,新台幣 10.0000元,769878830,76987883,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,池瑞全,郭乃華,WOWPRIME,"29F., No.218, Sec. 2, Taichung Boulevard, West Dist.,Taichung City 403, Taiwan (R.O.C.)",04-23207133,wowprime.stock@wowprime.com,http://www.wowprime.com,邱秀妙,財務部經理,04-23221868,wowprime.stock@wowprime.com,www.wowprime.com,上市
2731,雄獅旅行社股份有限公司,雄獅,觀光事業,－,台北市內湖區石潭路151號9樓,4655091,王文傑,黃信川,游國珍,總經理,楊文彬,8793-9000,66/06/09,102/09/24,新台幣 10.0000元,736627640,73662764,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市許昌街17 號2 樓,勤業眾信聯合會計師事務所,楊清鎮,龔則立,Liontravel,"9F., No.151, Shitan Rd., Neihu Dist.,Taipei,Taiwan",6607-1483,fanglin@liontravel.com,http://www.liontravel.com,林錦芳,經理,87939000,fanglin@liontravel.com,http://www.liontravel.com/info/investors/,上市
2739,寒舍餐旅管理顧問股份有限公司,寒舍,觀光事業,－,台北市中正區忠孝東路一段12號,70471881,蔡伯翰,蔡伯翰,閔桂鈴,副總經理,白靖惠,(02)2321-5511,89/01/17,105/05/19,新台幣 10.0000元,1115260000,111526000,0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市許昌街17號2樓,資誠聯合會計師事務所,賴宗羲,支秉鈞,My Humble House,"No. 12, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist.Taipei City, Taiwan, R.O.C",(02)6633-1500,public@mhh-group.com,http://www.mhh-group.com,閔桂鈴,副總經理兼發言人,(02)6633-1506,public@mhh-group.com,http://www.mhh-group.com/csr.aspx,上市
2748,雲品國際酒店股份有限公司,雲品,觀光事業,－,新北市新莊區五工路66號6樓,54023418,盛治仁,丁原偉,曾景宏,總管理處處長,丁原偉,(02)2998-6788,101/11/22,105/11/23,新台幣 10.0000元,754825500,75482550,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路1段83號5樓,勤業眾信聯合會計師事務所,翁雅玲,黃惠敏,FDC,"6F., No.66, Wugong Rd.,Xinzhuang Dist.,NewTaipei City, Taiwan (R.O.C.)",(02)8992-5988,fdc2748@ldchotels.com,http://www.fdc-i.com/,曾景宏,總管理處處長,(02)2998-6788,kenny.tseng@ldchotels.com,http://www.fdc-i.com/investor_relations,上市
2753,八方雲集國際股份有限公司,八方雲集,觀光事業,－,新北市淡水區中正東路二段27號18樓,70472679,林欣怡,張瑞蓮,張瑞蓮,總經理,邱忻怡,02-88098898,89/01/19,110/09/09,新台幣 10.0000元,660447960,66044796,0,0,合併,每半會計年度,董事會,中國信託商業銀行股份有限公司,02-66365566,台北市中正區100重慶南路一段83號5樓,勤業眾信聯合會計師事務所,郭乃華,李麗凰,Bafang,"18F., No.27, Sec. 2, Zhongzheng E. Rd., Tamsui Dist.,New Taipei City 251, Taiwan (R.O.C.)",02-88098858,IR@8way.com.tw,www.8way.com.tw,邱忻怡,財務長,02-88098898,IR@8way.com.tw,www.8way.com.tw,上市
2801,彰化商業銀行股份有限公司,彰銀,金融保險業,－,臺中市自由路二段三八號,51811609,凌忠嫄,周朝崇,陳斌,副總經理,鄭長華,02-25362951,39/07/01,51/02/15,新台幣 10.0000元,104885708420,10488570842,0,0,合併,每年,股東會,兆豐證券股務代理部,02-33930898,臺北市忠孝東路二段95號,勤業眾信聯合會計師事務所,吳美慧,李東峰,CHANG HWA BANK,"38,Tsu Yu Rd .,Sec.2Taichung,Taiwan,R.O.C.",02-25628443,chbgss@chb.com.tw,www.bankchb.com,陳坤河,科長,02-25362951,kuen-her@chb.com.tw,https://www.bankchb.com/frontend/mashup.jsp?funcId=bbff2f5c15,上市
2809,京城商業銀行股份有限公司,京城銀,金融保險業,－,台南市西門路一段506號,68921101,戴誠志,張日政,尤其偉,副總經理,洪振凱,06-2139171,40/07/11,72/07/20,新台幣 10.0000元,11212342650,1121234265,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,黃世杰,張正道,KTB,"506,Sec.1,Shi-Men RoadTainan,Taiwan,R.O.C.",06-2130895,csr@mail.ktb.com.tw,www.ktb.com.tw,洪振凱,副理,02-27168383,ir@mail.ktb.com.tw,https://customer.ktb.com.tw/new/about/7a39bf08,上市
2812,台中商業銀行股份有限公司,台中銀,金融保險業,－,台中市民權路87號,51816908,王貴鋒,賈德威,林開域,副總經理,劉國俊,04-22236021,42/08/26,73/05/15,新台幣 10.0000元,43385205580,4338520558,0,0,合併,每年,股東會,本公司股務科,02-23957388,100台北市中正區新生南路一段50號11樓,勤業眾信聯合會計師事務所,徐文亞,劉書琳,T.C.C.B.,"No.87, Mincyuan Rd., West District, Taichung City 40341, Taiwan (R.O.C.)taichung TAIWAN",04-22270138,service@ms2.tcbbank.com.tw,http://www.tcbbank.com.tw,林開域,副總經理,04-22236021,service@ms2.tcbbank.com.tw,http://www.tcbbank.com.tw,上市
2816,旺旺友聯產物保險股份有限公司,旺旺保,金融保險業,－,台北巿大安區忠孝東路四段219號12樓,3110001,洪吉雄,劉自明,潘少昀,總經理室特別助理,陳泰龍,2776-5567,52/02/19,81/05/05,新台幣 10.0000元,2236080000,223608000,0,0,合併,每年,股東會,國票綜合證券(股)公司股務代理部,2593-6666,台北市大同區重慶北路3段199號4F,安侯建業聯合會計師事務所,李逢暉,鍾丹丹,UNION INS.,"12TH FLOOR. 219, SEC. 4, CHUNG-HSIAO E. ROAD,TAIPEI,TAIWAN.",27118610,Amelia.Kuo@wwunion.com,http://www.wwunion.com/,郭斐雯,會計部協理,2776-5567,Amelia.Kuo@wwunion.com,https://www.wwunion.com/6service_callcenter2.aspx,上市
2820,中華票券金融股份有限公司,華票,金融保險業,－,台北市內湖區堤頂大道二段99號4樓,12198359,張政權,魏政祥,涂國城,副總經理,陳協理柏鈞,(02)2799-1177,67/12/01,83/10/26,新台幣 10.0000元,13429600000,1342960000,0,0,個別,每年,股東會,中國信託商業銀行,(02)6636-5566,台北市重慶南路1段83號5樓,勤業眾信會計師事務所,陳盈州,林旺生,CBF,"4F., No.99, Sec. 2, Tiding Blvd., Neihu Dist., Taipei City 114, TaiwanTaipei,Taiwan,R.O.C.",(02)2659-2919,service@cbf.com.tw,http://www.cbf.com.tw,陳柏鈞,協理,02-27991177,chenrex@cbf.com.tw,http://www.cbf.com.tw/ct.asp?xItem=14418&CtNode=639&mp=1,上市
2823,中國人壽保險股份有限公司,中壽,金融保險業,－,台北市敦化北路122號5樓,3434016,譚碩倫,黃淑芬,黃淑芬,總經理,許東敏/蔡靜如,02-27196678,52/04/25,84/02/08,新台幣 10.0000元,47313972420,4731397242,0,0,個別,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,傅文芳,張正道,CHINA LIFE,"5F., No.122, Dunhua North RoadTaipei City, Taiwan, R.O.C.",02-27136542,gadept@chinalife.com.tw,http://www.chinalife.com.tw,趙珮君,協理,02-27196678-1091,Mandy.Chao@chinalife.com.tw,http://www.chinalife.com.tw/wps/portal/chinalife/CSR/home/relation-feedback/feedback,上市
2832,台灣產物保險股份有限公司,台產,金融保險業,－,臺北市館前路49號8樓,3557115,李泰宏,陳昭鋒,黃志傑,資深協理,侯文賓,(02)23821666,37/03/12,86/09/30,新台幣 10.0000元,3622004000,362200400,0,0,個別,每年,董事會,國票綜合證券股份有限公司,(02)25936666,台北市大同區重慶北路三段199號4樓,勤業眾信聯合會計師事務所,林旺生,徐文亞,TFMI,8F 49 Kuan Chien RoadTaipei Taiwan,(02)23882555,finance@mail.tfmi.com.tw,https://www.tfmi.com.tw,黃志傑,資深協理,(02)23821666#196,gjhuang@tfmi.com.tw,https://www.tfmi.com.tw/investor_CG.aspx,上市
2834,臺灣中小企業銀行股份有限公司,臺企銀,金融保險業,－,台北市塔城街三十號,3793407,林謙浩,張志堅,張佑銘,副總經理,林昌育,(02)25597171,39/09/23,87/01/03,新台幣 10.0000元,74885834570,7488583457,439330543,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,鍾丹丹,陳俊光,TBB,"No.30 Ta Cheng St.Taipei, Taiwan, R.O.C.",(02)25506073,TBB@mail.tbb.com.tw,http://www.tbb.com.tw,林玉鳳,業務發展部副理,02-2559-7171#2112,p070449@mail.tbb.com.tw,https://www.tbb.com.tw/web/guest/-q-a,上市
2836,高雄銀行股份有限公司,高雄銀,金融保險業,－,高雄市左營區博愛二路168號,79854797,董瑞斌,徐翠梅,陳守仁,副總經理,張榮泰,(07)557-0535,71/01/13,87/05/18,新台幣 10.0000元,12034444580,1163444458,0,40000000,個別,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號B1,國富浩華聯合會計師事務所,謝仁耀,蘇炳章,B.O.K,"168 Po Ai 2nd Road, Tsoying DistrictKaohsiung, Taiwan",(07)558-0529,0691@mail.bok.com.tw,www.bok.com.tw/,尤宜珍,主任秘書,(07)5590563,m0020@mail.bok.com.tw,www.bok.com.tw/,上市
2838,聯邦商業銀行股份有限公司,聯邦銀,金融保險業,－,台北市松山區民生東路三段109號1、2樓,86380802,林鴻聯,許維文,李滿治,副總經理,楊巨昌,(02)2718-0001,80/12/31,87/06/29,新台幣 10.0000元,34952186940,3093368806,0,200000000,合併,每半會計年度,董事會,元富證券股份有限公司,(02)2768-6668,臺北市光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,黃瑞展,楊承修,UBOT,"1F.2F., No.109, Sec. 3, Minsheng E. Rd., Songshan DistrictTaipei City, Taiwan, R.O.C.",(02)2545-5169,103 0199@ubot.com.tw,www.ubot.com.tw,楊巨昌,副總經理,(02)2718-0001,Yanger_Yang@ubot.com.tw,www.ubot.com.tw/interestrelationship,上市
2841,台灣土地開發股份有限公司,台開,建材營造,－,台北市衡陽路51號14樓之1,3701104,邱于芸,邱于芸,蕭鈺豈,經理,陳婉玲,02-2331-1234,53/06/30,88/01/08,新台幣 10.0000元,7609436000,760943600,0,0,合併,每年,股東會,永豐金證券股份有限公司,2381-6288,臺北市中正區博愛路17號3樓,德昌聯合會計師事務所,李定益,林之凱,TLDC,"14F-1, No.51, HENGYANG RD., TAIPEI CITY , TAIWANTaipei City,R.O.C.",02-23716037,service@tldc.com.tw,http://www.tldc.com.tw,魏意穎,專員,(02)23837207,service@tldc.com.tw,http://www.tldc.com.tw/main/category.php?cat=429&post=10389,上市
2845,遠東國際商業銀行股份有限公司,遠東銀,金融保險業,－,"台北市敦化南路二段207號26, 27樓",86517096,侯金英,周添財,林建忠,執行副總經理,周心華,(02)2378-6868,81/01/11,87/11/27,新台幣 10.0000元,34481044410,3448104441,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,陳俊宏,陳盈州,FEIB,"26, 27/F, No. 207 Tun Hwa S. Road, Sec. 2Taipei, Taiwan, R.O.C",(02)2376-5691,service@feib.com.tw,http://www.feib.com.tw,周心華,副總經理,(02)23765748,Shinhwa.Chou@feib.com.tw,https://www.feib.com.tw/csr/csr.aspx,上市
2849,安泰商業銀行股份有限公司,安泰銀,金融保險業,－,臺北市信義區信義路五段7號16樓、40樓及41樓,86928561,丁予康,張振芳,張人偉,副總經理,蔡昱祺,81012277,82/01/14,88/09/27,新台幣 10.0000元,19579100500,1957910050,1063113402,0,個別,每年,股東會,群益金鼎證券股份有限公司,(02)27035000,台北市大安區敦化南路二段九十七號地下二樓,安侯建業聯合會計師事務所,陳奕任,鍾丹丹,EnTie Bank,"40F, Taipei 101 Tower ,7, Sec.5, Xin Yi Rd.,Taipei 110, Taiwan, R.O.C.Taipei,Taiwan,R.O.C",81016204,ir@entiebank.com.tw,http://www.entiebank.com.tw,蔡昱祺,協理,81016075,ir@entiebank.com.tw,http://www.entiebank.com.tw,上市
2850,新光產物保險股份有限公司,新產,金融保險業,－,台北市建國北路二段十三號十一樓,3458403,吳昕紘,何英蘭,黃植原,資深副總,葉日進,(02)2507-5335,52/04/26,89/05/22,新台幣 10.0000元,3159633000,315963300,0,0,個別,每年,股東會,台新國際商業銀行股務代理部,(02)25048125,台北市建國北路一段96號B1,安永聯合會計師事務所,傅文芳,張正道,SK Insurance,"5-12F, NO.13, Chienkuo N.Rd., Sec.2Taipei 104, Taiwan, R.O.C.",(02)2509-5634,stock@skinsurance.com.tw,www.skinsurance.com.tw,張寶貴,經理,(02)2507-5335#299,stock@skinsurance.com.tw,http://www.skinsurance.com.tw/SKI/NewsShow.aspx?uID=82,上市
2851,中央再保險股份有限公司,中再保,金融保險業,－,台北市南京東路二段53號12樓,11081991,楊誠對,鄭靜芬,鄭靜芬,總經理,張允寧,02-25115211,57/06/12,89/07/06,新台幣 10.0000元,5903887500,590388750,0,0,個別,每年,股東會,本公司股務,02-25001668,台北市民生東路二段166號二樓,資誠聯合會計師事務所,陳賢儀,李秀玲,Central Re,"12F.,53 Nanking East Road, Section 2,Taipei,Taiwan, R.O.C.",02-25235350,centralre@centralre.com,http://www.centralre.com,洪瓊華,經理,02-25115211#341,Joannehung@centralre.com,http://www.centralre.com/content/information/information07.htm,上市
2852,第一產物保險股份有限公司,第一保,金融保險業,－,台北市中正區忠孝東路一段五十四號,3359109,李正漢,呂秋敏,胡全緯,經理,蕭斐芬,23913271,51/09/04,89/11/28,新台幣 10.0000元,3011637840,301163784,0,0,個別,每年,股東會,華南永昌綜合證券股份有限公司,27186425,台北市松山區民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,黃海悅,廖婉怡,FIRST INS,"54,Chung Hsiao East Road,Sec.1Taipei,Taiwan,R.O.C",23412864,corpgov@firstins.com.tw,http://www.firstins.com.tw,胡全緯,經理,(02)23913271 #2168,corpgov@firstins.com.tw,www.firstins.com.tw,上市
2855,統一綜合證券股份有限公司,統一證,金融保險業,－,台北市東興路8號1樓,23218183,林寬成,蔡森部,安芝立,財務部副總,陳乃真,2747-8266,77/12/17,91/09/16,新台幣 10.0000元,14558313430,1455831343,0,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,2746-3797,台北市東興路8號B1,資誠聯合會計師事務所,林瑟凱,羅蕉森,PSC,"1F, No. 8, Dongxing Rd.Taipei 105, Taiwan, ROC",2746-3737,investor@uni-psg.com,https://www.pscnet.com.tw/,蘇煒倫,協理,2747-8266ext.3724,alansu@uni-psg.com,https://www.pscnet.com.tw/pscnetAbout/stakeholderArea.do,上市
2867,三商美邦人壽保險股份有限公司,三商壽,金融保險業,－,臺北市信義路五段150巷2號6樓,84443471,陳翔玠,陳宏昇,曾裕芳,副總經理/財務長,方曙明,(02)23455511,82/06/12,101/12/18,新台幣 10.0000元,26319714710,2631971471,0,0,個別,每年,股東會,宏遠證券股份有限公司,(02)23268818,台北市信義路四段236號3樓,安侯建業聯合會計師事務所,周寶蓮,謝秋華,Mercuries Life,"6F , 2, LANE 150, SEC. 5, SIN-YI RD., TAIPEI, TAIWAN, R.O.C.",(02)27207438,ir@ mail.mli.com.tw,www.mli.com.tw,周曉婷,協理,(02)23455511#2300,ir@mail.mli.com.tw,http://www.mli.com.tw/MLI_Public/AboutUsDefault2.aspx?tid=Nav02&mid=40224,上市
