,出表日期,stock_id,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期_x,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,交易市場,主要經營業務,上市上櫃日期
602,109/10/25,3532,台勝科,－ ,半導體業,台北市敦化北路201號7樓388室,89406518,林健男,田中惠一,趙榮祥,副總經理,余秉岳,02-27122211,19951121,20071210,新台幣                 10.0000元,3878483000,0,0,1,本公司股務室,02-27189898,台北市敦化北路201號,勤業眾信會計師事務所,劉水恩,龔則立,FST,"Rm388,7F,201,Tung Hwa N.Rd.Taipei,Taiwan",02-27178567,comment@fstech.com.tw,www.fstech.com.tw,上市,矽晶圓電子材料之製造及銷售進出口業務前項原材料之買賣及進出口業務除許可業務外，得經營非法令非禁止或限制之業務,2007/12/10
603,109/10/25,3533,嘉澤,－ ,電子零組件業,基隆市安樂區武訓街15號,22244141,朱德祥,何德佑,劉興夏,會計經理,蔡明叡,02 24331110,19860823,20071210,新台幣                 10.0000元,1034779000,0,0,1,永豐金證券股份有限公司,02 23816288,台北市博愛路17號3樓,安侯建業會計師事務所,陳富煒,鐘丹丹,LOTES,"No.15 Wusyun St., Anle District,Keelung City, 204 Taiwan (R.O.C.)",02 24323106,samliu@lotestech.com,https://www.lotes.cc/,上市,連接器,2007/12/10
604,109/10/25,3535,晶彩科,－ ,光電業,新竹縣竹北市環北路二段197號,70720798,陳永華,陳永華,王子越,副總經理,余淑薇,(03)5545988,20000310,20080131,新台幣                 10.0000元,790523560,0,0,1,台新國際商業銀行股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,方蘇立,葉東煇,Favite,"No.197, Sec. 2, Huanbei Rd.Zhubei City, Hsinchu County 302, Taiwan",(03)5545989,Minnie@favite.com,http://www.favite.com,上市,TFT-LCD檢測機台設備零組件及電子配件維修收入,2008/01/31
605,109/10/25,3536,誠創,－ ,半導體業,臺北市內湖區瑞光路66巷46號3樓,70734477,馬永玲,馬永玲,梁宣英,副總經理,鄭功煇,(02)27936889,20000401,20080430,新台幣                 10.0000元,1068000000,29608673,0,1,統一綜合證券股份有限公司,(02)2747-8266,台北市松山區東興路8號地下一樓,勤業眾信聯合會計師事務所,吳恪昌,黃毅民,STI,"3F., NO.46, Ln.66, Ruiguang Rd., Neihu Dist.,Taipei City 11491 Taiwan(R.O.C)",(02)27917799,stock3536@sintronic.com.tw,www.sintronic.com.tw,上市,整流器件製造及銷售面板之代理及銷售其他,2008/04/30
606,109/10/25,3543,州巧,－ ,光電業,(30351)新竹縣湖口鄉新竹工業區光復路42號,70526133,李樹裔,李樹宗,李逸淑,副總經理,陳玉珍,(03)5981919,20000609,20200415,新台幣                 10.0000元,900281500,0,0,1,福邦證券(股)公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,蘇郁琇,吳恪昌,JOCHU,"NO.42, KUANGFU RD., HUKOU TOWNSHIP,HSINCHU COUNTY 30351, TAIWAN (R.O.C.)",(03)5987338,ir1@jochu.com,http://www.jochu.com/,上市,光電電子零組件、模具、金屬傢俱及醫療用品製造加工與進出口業務,2020/04/15
607,109/10/25,3545,敦泰,－ ,半導體業,新竹科學工業園區新竹市篤行一路6號4樓及6樓,28069900,胡正大,胡正大,廖俊杰,財務長,謝易軒,03-6661660,20060103,20070703,新台幣                 10.0000元,2100228420,0,0,1,中國信託商業銀行代理部,02-6636-5566,台北市100中正區重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,許秀明,邵志明,FocalTech,"4F&6F., No. 6, Dusing First Road, Hsinchu Science Park,300 Taiwan",03-6661696,ir@focaltech-electronics.com,http://www.focaltech-electronics.com,上市,研究、開發、設計、製造及銷售手持式行動裝置應用晶片,2007/07/03
608,109/10/25,3550,聯穎,－ ,電子零組件業,新北市中和區建八路16號4樓,22488639,何鈞銜,廖文宏,曾貴枝,財務處協理,鄭麗子,8226-5658,19870430,20101110,新台幣                 10.0000元,850000000,0,0,1,兆豐證券股份有限公司股務代理部,3393-0898,10058 台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,陳明煇,蔡美貞,COPARTNER,"4F., No.16, Jian 8th Rd.Zhonghe Dist., New Taipei City , Taiwan",8226-5659,lez@copartner.com.tw,http://www.copartner.com.tw,上市,電線、電纜、電腦用多蕊線、彈簧曲線等之特殊電線製造,2010/11/10
609,109/10/25,3557,嘉威,－ ,其他,臺北市大安區信義路4段296號14樓之4,27717512,陳碩璨,吳世偉,柯愛惠,營運長,林仁乙,02-77335368,20050421,20080227,新台幣                 10.0000元,723004150,38165665,0,1,富邦綜合證券(股)公司,(02)2361-1300,台北市10047許昌街17號2樓(壽德大樓),安永聯合會計師事務所,陳政初,李芳文,JiaWei,"14F.-4, NO. 296, SEC. 4, XINYI RD., DA’AN DIST.,TAIPEI CITY 10679, TAIWAN, R.O.C.",02-77335369,services@jiaweils.com,www.jiaweils.com,上市,國際貿易業,2008/02/27
610,109/10/25,3563,牧德,－ ,光電業,新竹科學園區工業東二路2之3號,16522758,汪光夏,陳復生,陳復生,總經理,蔡政羽,(03)5638599,19980609,20190402,新台幣                 10.0000元,447282340,0,0,1,中國信託商業銀行股份有限公司,02-66365566,100台北市中正區重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,黃柏淑,俞安恬,MACHVISION,"No.2-3, Industry East Road, ll, HsinChu Science Park, Hsinchu, Taiwan, R.O.C.30075,Hsin-Chu, Taiwan,R.O.C",(03)5638598,spokesman@machvision.com.tw,www.machvision.com.tw,上市,非接觸式機械視覺檢測系統設備,2019/04/02
611,109/10/25,3576,聯合再生,－ ,光電業,新竹科學工業園區新竹市力行三路7號,27763753,洪傳獻,潘文輝(執行長),潘蕾蕾,財務長,許婷寧,(03)578-0011,20050826,20090112,新台幣                 10.0000元,26655728820,457101029,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳振乾,黃泳華,URE,"No.7, Li-Hsin Rd.III, Hsinchu Science Park, Hsinchu, Taiwan 300, R.O.C.Hsinchu County 300, Taiwan",(03)578-1255,spokesman1@urecorp.com,http://www.urecorp.com,上市,研究、開發、設計、製造及銷售(1) 太陽能電池及相關系統(2)太陽能發電模組及晶圓(3) 兼營與本公司產品相關之進出口貿易業務,2009/01/12
612,109/10/25,3583,辛耘,－ ,半導體業,台北市內湖區瑞光路208號11樓,30901647,謝宏亮,許明棋,陳弘育,董事長特助,沈淑真,02-8751-2323,19791017,20130312,新台幣                 10.0000元,811390000,0,0,1,中國信託商業銀行代理部,02-6636-5566,10008 台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,卓明信會計師,黃惠敏會計師,Scientech,"11F , No.208 , Rueiguang Road , Neihu DistrictTaipei  11491 , Taiwan",02-8751-2020,simon.chen@scientech.com.tw,http://www.scientech.com.tw,上市,半導體/LED/Solar/LCD等製程機台設備代理、研發與製造晶圓再生技術研發與服務化學分析儀器代理技術、研發與製造,2013/03/12
613,109/10/25,3588,通嘉,－ ,半導體業,新竹縣竹北市台元二街1號4F-1,80254357,李皓民,李皓民(兼任),黃雅卿,財會資深處長,李嘉芬,03-5543588,20020918,20090814,新台幣                 10.0000元,468822000,0,0,1,群益金鼎證券(股)公司股務代理部,02-2702-3999,台北市敦化南路二段97號地下二樓,勤業眾信會計師事務所,黃裕峰,鍾鳴遠,LD,"4F-1,No.1, Taiyuan 2nd St.Zhubei City,Hsinchu County 30288, Taiwan",03-5540098,ir@leadtrend.com.tw,http://www.leadtrend.com.tw,上市,CC01080 電子零組件製造業I501010 產品設計業,2009/08/14
614,109/10/25,3591,艾笛森,－ ,光電業,新北市中和區中正路800號4樓,12907747,吳建榮,吳建榮,吳建榮,董事長,許正典,02-82276996,20011004,20101112,新台幣                 10.0000元,1225563790,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,安侯建業聯合會計師事務所,林恒昇,楊樹芝,EDISON OPTO,"4F, No.800, Chung-Cheng Rd.,Chung-Ho Dist., New Taipei City, Taiwan.",02-82276997,investor@edison-opto.com.tw,www.edison-opto.com.tw,上市,LED照明元件模組、LED車用照明模組及光傳輸元件之研發製造銷售,2010/11/12
615,109/10/25,3593,力銘,－ ,電子零組件業,高雄市左營區菜公一路62巷15號,80617029,尤惠法,尤惠法,梁忻瑾,財會行政處協理,人選未定,07-3433776,20031222,20090316,新台幣                 10.0000元,830424160,20000000,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳珍麗,吳秋燕,logah,"No.15, Lane 62, Tsaikung 1st Rd., Tsoying District,Kaohsiung, Taiwan 813,R.O.C",07-3433639,james.lee@logah.com,http://www.logah.com,上市,電子零組件消費性電子產品,2009/03/16
616,109/10/25,3596,智易,－ ,通信網路業,新竹市東區光復路二段8號8樓,12800294,陳瑞聰,曾釗鵬,黃仕緯,財務長,盧豐裕,(03)5727000,20030509,20090311,新台幣                 10.0000元,2084400900,0,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,簡思娟,顏幸福,Arcadyan,"8F, No. 8, Sec. 2, Guangfu Rd.,Hsinchu, Taiwan",(03)5727006,investor@arcadyan.com,www.arcadyan.com,上市,無線區域網路產品整合性數位家庭及行動辦公室之多媒體閘道器無線影音產品,2009/03/11
617,109/10/25,3605,宏致,－ ,電子零組件業,桃園市中壢區東園路13號,97257738,袁万丁,楊宗霖,李舒音勻,財務處副總經理,黃仁烜,(03)4632808,19961107,20090326,新台幣                 10.0000元,1223958840,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,楊樹芝,陳蓓琪,ACES,"No.13, Dongyuan Rd., Jhongli District,Taoyuan City 32063, Taiwan (R.O.C.)",(03)4631800,ir@acesconn.com,www.acesconn.com,上市,電子、電腦、車用、網通、消費性電子、工業、醫療等連接器及配件極細同軸線連接線組、電子線連接線組、無線通訊射頻連接器線組前各項及各式零組件等產品之研發、生產及銷售等業務,2009/03/26
618,109/10/25,3607,谷崧,－ ,電子零組件業,桃園市中壢區中正路1274巷48號,23414349,洪煥青,張文桐,許嘉宏,財務長,王曉蘭,03-4252153,19890614,20091028,新台幣                 10.0000元,1216622390,0,0,1,台新國際商業銀行股務代理部,02-25048125,10489台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,謝明忠,池瑞全,Coxon,"No.48, Ln. 1274, Zhongzheng Rd., Zhongli Dist., Taoyuan City 320, Taiwan Zhongli Dist., Taoyuan City 320, Taiwan",03-4254320,coxontw@coxongroup.com,www.coxongroup.com,上市,各種模具、金屬零件之製造加工及買賣各種塑膠成型製品及其零件之製造加工及買賣各種電子、電機及其零件之開發製造加工及買賣,2009/10/28
619,109/10/25,3617,碩天,－ ,其他電子業,台北市內湖區金莊路26號11樓,97474067,郭瑾,何濂洵,張天瑋,財務長,陳健中,(02)8792-9510,19970627,20091223,新台幣                 10.0000元,809510000,0,0,1,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳文香,施錦川,CyberPower,"11F., No.26,  Jinzhuang Rd., Neihu District, Taipei City 114Taiwan (R.O.C.)",(02)8792-9525,investor@cyberpower.com,www.cyberpower.com/tw/zh/investor,上市,不斷電電源供應系統之設計製造及銷售業務電源保護與電源管理系統之設計製造及銷售業務電力電子相關設備之設計製造及銷售業務,2009/12/23
620,109/10/25,3622,洋華,－ ,光電業,桃園市觀音區觀音工業區經建一路31號,80260061,白志強,許益川,何逢有,副總經理,許益川,03-4833665,20020730,20090325,新台幣                 10.0000元,1513276000,0,0,1,康和綜合證券(股)公司股務代理部,(02)8787-1888,110台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,關春修,黃柏淑,YFO,"NO.31, JING JIANN 1ST RD., KUANYIN INDUSTRIAL ESTATETAOYUAN, TAIWAN, R.O.C.",03-4833660,SHARONHO@YFO.COM.TW,www.yfo.com.tw,上市,觸控面板之製造與銷售高壓交連PE電力電纜附屬器材之製造與銷售,2009/03/25
621,109/10/25,3645,達邁,－ ,電子零組件業,新竹縣新埔鎮文德路三段127號,70776899,吳聲昌,吳聲昌,陳岱村,副總經理,曾美齡,03-5896088,20000622,20111005,新台幣                 10.0000元,1297848940,3969001,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,黃裕峰,陳明煇,TMT,"NO.127 SEC.3 WENDER RDSHINPU JEN, HSINCHU, TAIWAN 305",03-5896099,kevin_chen@taimide.com.tw,www.taimide.com.tw,上市,聚醯亞胺薄膜之製造與銷售電子零組件製造業,2011/10/05
622,109/10/25,3653,健策,－ ,電子零組件業,桃園市龜山區文化里19鄰科技一路40號,22415854,趙宗信,趙永昌,趙永昌,總經理,林錦隆,03-2115678,19870328,20091118,新台幣                 10.0000元,1210254020,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信會計師事務所,張敬人,陳致源,JENTECH,"No.40, Keji 1st Rd., Guishan Township,Taoyuan County 333, Taiwan (R.O.C.)",03-3960144,spokesperson@jentech.com.tw,www.jentech.com.tw,上市,各種機械及零件、精密模具之製造加工買賣各種精密沖件產品及精密塑膠崁入射出之製造與販賣金屬零件表面處理加工及機械加工自動車床及CNC車床加工,2009/11/18
623,109/10/25,3661,世芯-KY,KY 開曼群島                                                    ,半導體業,114 台北市內湖區文湖街12號9樓,31659649,關建英,沈翔霖,王德善,財務長,沈翔霖,02-27992318,20030227,20141028,新台幣                 10.0000元,618353260,0,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路1段83號5樓,勤業眾信聯合會計師事務所,王儀雯,李振銘,Alchip,"9F., No.12, Wenhu St., Neihu Dist.,Taipei City, Taiwan 114",02-27997389,IR@alchip.com,www.alchip.com,上市,"專業特殊應用積體電路(Application Specific IC, ASIC)系統單晶片(System-on-Chip; SoC)設計及製造生產",2014/10/28
624,109/10/25,3665,貿聯-KY,KY 開曼群島                                                    ,其他電子業,23553新北市中和區建一路186號3樓,26644007,梁華哲,鄧劍華,鄧劍華,總經理,周正盛,02-82261000,20000601,20110421,新台幣                 10.0000元,1305693880,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳重成,陳薔旬,BHI (BizLink),"3F., No.186, Jian 1st Rd., Zhonghe Dist., 23553New Taipei City, Taiwan",02-82262583,ir@bizlinktech.com,http://www.bizlinktech.com,上市,電腦週邊零組件之研發、生產及銷售汽車、醫療、通訊及太陽能設備相關接線組之研發、生產及銷售連接器、線材、光電子元件等產品之研發、生產及銷售,2011/04/21
625,109/10/25,3669,圓展,－ ,光電業,新北市土城區大安路157號8樓,28428722,郭重松　,許起裕,陳淑娟,經理,張明益,22698535,20080107,20110825,新台幣                 10.0000元,929199500,0,0,1,永豐金證券股份有限公司,23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,王儀雯,李振銘,AVer,"8F No.157,Da-An Rd.,Tucheng Dist.,New Taipei City ,Taiwan, R.O.C.",22698538,Laura.Chen@aver.com,www.aver.com,上市,簡報及視訊會議產品等系列設計、製造、加工及買賣,2011/08/25
626,109/10/25,3673,TPK-KY,KY 開曼群島                                                    ,光電業,台北市內湖區民權東路六段13之18號(訴訟及非訟代理人聯絡處),31805657,江朝瑞,謝立群,江朝瑞,董事長,謝立群/劉詩亮,02-7727-1199,20051121,20101029,新台幣                 10.0000元,4066637590,0,0,1,元大證券股份有限公司,02-2586-5859,"台北市承德路三段210號B1,B2",勤業眾信聯合會計師事務所,郭慈容,莊碧玉,TPK,"No.13-18, Sec. 6, Min Quan E. Rd., Neihu Dist.,Taipei, Taiwan, R.O.C.",02-7727-1200,Stock@tpk.com,http://www.tpk.com,上市,觸控感應器、觸控模組、觸控螢幕、ITO玻璃及保護玻璃相關產品之研發、生產及銷售。,2010/10/29
627,109/10/25,3679,新至陞,－ ,電子零組件業,新北市新莊區化成路11巷36號,36011776,陳標福,蔡建勝,蔡建勝,總經理,林子瑄,(02)2998-3578,19800627,20111005,新台幣                 10.0000元,622962290,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83 號5 樓,安侯建業聯合會計師事務所,陳振乾,余聖河,Nishoku,"NO.36, LN. 11, HUACHENG RD., XINZHUANG DIST.,NEW TAIPEI CITY 24252, TAIWAN",(02)2998-3580,service@nishoku.com.tw,www.nishoku.com.tw,上市,精密塑膠模具之設計開發塑膠射出零組件,2011/10/05
628,109/10/25,3682,亞太電,－ ,通信網路業,台北市內湖區基湖路32號8樓,70771579,呂芳銘,黃南仁,俞秀鴻,財務長,柯志宏,(02)5555-8888,20000505,20130805,新台幣                 10.0000元,38171963990,1000000000,0,1,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,吳郁隆,黃世鈞,APT,"8F., No.32, Jihu Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)Taipei, Taiwan, R.O.C.",(02)5555-9696,pr@aptg.com.tw,www.aptg.com.tw,上市,通訊業,2013/08/05
